author_id,work_id,author_name,work_title,coverage
tlg0010,tlg010,ISOCRATES,ISOCRATES :: Busiris (orat. 11) :: TLG 0010 010,tlg
tlg0010,tlg011,ISOCRATES,ISOCRATES :: Panegyricus (orat. 4) :: TLG 0010 011,tlg
tlg0010,tlg012,ISOCRATES,ISOCRATES :: Plataicus (orat. 14) :: TLG 0010 012,tlg
tlg0010,tlg013,ISOCRATES,ISOCRATES :: Ad Nicoclem (orat. 2) :: TLG 0010 013,tlg
tlg0010,tlg014,ISOCRATES,ISOCRATES :: Nicocles (orat. 3) :: TLG 0010 014,tlg
tlg0010,tlg015,ISOCRATES,ISOCRATES :: Evagoras (orat. 9) :: TLG 0010 015,tlg
tlg0010,tlg016,ISOCRATES,ISOCRATES :: Archidamus (orat. 6) :: TLG 0010 016,tlg
tlg0010,tlg017,ISOCRATES,ISOCRATES :: De pace (orat. 8) :: TLG 0010 017,tlg
tlg0010,tlg018,ISOCRATES,ISOCRATES :: Areopagiticus (orat. 7) :: TLG 0010 018,tlg
tlg0010,tlg019,ISOCRATES,ISOCRATES :: Antidosis (orat. 15) :: TLG 0010 019,tlg
tlg0010,tlg020,ISOCRATES,ISOCRATES :: Philippus (orat. 5) :: TLG 0010 020,tlg
tlg0010,tlg021,ISOCRATES,ISOCRATES :: Panathenaicus (orat. 12) :: TLG 0010 021,tlg
tlg0010,tlg022,ISOCRATES,ISOCRATES :: Ad Dionysium (epist. 1) :: TLG 0010 022,tlg
tlg0010,tlg023,ISOCRATES,ISOCRATES :: Ad filios Jasonis (epist. 6) :: TLG 0010 023,tlg
tlg0010,tlg024,ISOCRATES,ISOCRATES :: Ad Archidamum (epist. 9) :: TLG 0010 024,tlg
tlg0010,tlg025,ISOCRATES,ISOCRATES :: Ad reges Mytilenaeos (epist. 8) :: TLG 0010 025,tlg
tlg0010,tlg026,ISOCRATES,ISOCRATES :: Ad Timotheum (epist. 7) :: TLG 0010 026,tlg
tlg0010,tlg027,ISOCRATES,ISOCRATES :: Ad Philippum (epist. 2) :: TLG 0010 027,tlg
tlg0010,tlg028,ISOCRATES,ISOCRATES :: Ad Alexandrum (epist. 5) :: TLG 0010 028,tlg
tlg0010,tlg029,ISOCRATES,ISOCRATES :: Ad Antipatrum (epist. 4) :: TLG 0010 029,tlg
tlg0010,tlg030,ISOCRATES,ISOCRATES :: Ad Philippum (epist. 3) :: TLG 0010 030,tlg
tlg0010,tlg031,ISOCRATES,ISOCRATES :: Fragmenta :: TLG 0010 031,tlg
tlg0011,tlg001,SOPHOCLES,SOPHOCLES :: Trachiniae :: TLG 0011 001,bot
tlg0011,tlg002,SOPHOCLES,SOPHOCLES :: Antigone :: TLG 0011 002,bot
tlg0011,tlg003,SOPHOCLES,SOPHOCLES :: Ajax :: TLG 0011 003,bot
tlg0011,tlg004,SOPHOCLES,SOPHOCLES :: Oedipus tyrannus :: TLG 0011 004,bot
tlg0011,tlg005,SOPHOCLES,SOPHOCLES :: Electra :: TLG 0011 005,bot
tlg0011,tlg006,SOPHOCLES,SOPHOCLES :: Philoctetes :: TLG 0011 006,bot
tlg0011,tlg007,SOPHOCLES,SOPHOCLES :: Oedipus Coloneus :: TLG 0011 007,bot
tlg0011,tlg008,SOPHOCLES,SOPHOCLES :: Fragmenta :: TLG 0011 008,bot
tlg0011,tlg009,SOPHOCLES,SOPHOCLES :: Fragmenta :: TLG 0011 009,tlg
tlg0011,tlg010,SOPHOCLES,SOPHOCLES :: Fragmenta :: TLG 0011 010,tlg
tlg0012,tlg001,HOMERUS,HOMERUS :: Ilias :: TLG 0012 001,bot
tlg0012,tlg002,HOMERUS,HOMERUS :: Odyssea :: TLG 0012 002,bot
tlg0012,tlg003,HOMERUS,HOMERUS :: Epigrammata :: TLG 0012 003,bot
tlg0013,tlg001,HYMNI HOMERICI,HYMNI HOMERICI :: Fragmenta hymni in Bacchum :: TLG 0013 001,bot
tlg0013,tlg002,HYMNI HOMERICI,HYMNI HOMERICI :: In Cererem :: TLG 0013 002,bot
tlg0013,tlg003,HYMNI HOMERICI,HYMNI HOMERICI :: In Apollinem (fort. auctore Cynaetho Chio) :: TLG 0013 003,bot
tlg0013,tlg004,HYMNI HOMERICI,HYMNI HOMERICI :: In Mercurium :: TLG 0013 004,bot
tlg0013,tlg005,HYMNI HOMERICI,HYMNI HOMERICI :: In Venerem :: TLG 0013 005,bot
tlg0013,tlg006,HYMNI HOMERICI,HYMNI HOMERICI :: In Venerem :: TLG 0013 006,bot
tlg0013,tlg007,HYMNI HOMERICI,HYMNI HOMERICI :: In Bacchum :: TLG 0013 007,bot
tlg0013,tlg008,HYMNI HOMERICI,HYMNI HOMERICI :: In Martem :: TLG 0013 008,bot
tlg0013,tlg009,HYMNI HOMERICI,HYMNI HOMERICI :: In Dianam :: TLG 0013 009,bot
tlg0013,tlg010,HYMNI HOMERICI,HYMNI HOMERICI :: In Venerem :: TLG 0013 010,bot
tlg0013,tlg011,HYMNI HOMERICI,HYMNI HOMERICI :: In Minervam :: TLG 0013 011,bot
tlg0013,tlg012,HYMNI HOMERICI,HYMNI HOMERICI :: In Junonem :: TLG 0013 012,bot
tlg0013,tlg013,HYMNI HOMERICI,HYMNI HOMERICI :: In Cererem :: TLG 0013 013,bot
tlg0013,tlg014,HYMNI HOMERICI,HYMNI HOMERICI :: In matrem deorum :: TLG 0013 014,bot
tlg0013,tlg015,HYMNI HOMERICI,HYMNI HOMERICI :: In Herculem :: TLG 0013 015,bot
tlg0013,tlg016,HYMNI HOMERICI,HYMNI HOMERICI :: In Aesculapium :: TLG 0013 016,bot
tlg0013,tlg017,HYMNI HOMERICI,HYMNI HOMERICI :: In Dioscuros :: TLG 0013 017,bot
tlg0013,tlg018,HYMNI HOMERICI,HYMNI HOMERICI :: In Mercurium :: TLG 0013 018,bot
tlg0013,tlg019,HYMNI HOMERICI,HYMNI HOMERICI :: In Pana :: TLG 0013 019,bot
tlg0013,tlg020,HYMNI HOMERICI,HYMNI HOMERICI :: In Volcanum :: TLG 0013 020,bot
tlg0013,tlg021,HYMNI HOMERICI,HYMNI HOMERICI :: In Apollinem :: TLG 0013 021,bot
tlg0013,tlg022,HYMNI HOMERICI,HYMNI HOMERICI :: In Neptunum :: TLG 0013 022,bot
tlg0013,tlg023,HYMNI HOMERICI,HYMNI HOMERICI :: In Jovem :: TLG 0013 023,bot
tlg0013,tlg024,HYMNI HOMERICI,HYMNI HOMERICI :: In Vestam :: TLG 0013 024,bot
tlg0013,tlg025,HYMNI HOMERICI,HYMNI HOMERICI :: In Musas et Apollinem :: TLG 0013 025,bot
tlg0013,tlg026,HYMNI HOMERICI,HYMNI HOMERICI :: In Bacchum :: TLG 0013 026,bot
tlg0013,tlg027,HYMNI HOMERICI,HYMNI HOMERICI :: In Dianam :: TLG 0013 027,bot
tlg0013,tlg028,HYMNI HOMERICI,HYMNI HOMERICI :: In Minervam :: TLG 0013 028,bot
tlg0013,tlg029,HYMNI HOMERICI,HYMNI HOMERICI :: In Vestam :: TLG 0013 029,bot
tlg0013,tlg030,HYMNI HOMERICI,HYMNI HOMERICI :: In Tellurem matrem omnium :: TLG 0013 030,bot
tlg0013,tlg031,HYMNI HOMERICI,HYMNI HOMERICI :: In Solem :: TLG 0013 031,bot
tlg0013,tlg032,HYMNI HOMERICI,HYMNI HOMERICI :: In Lunam :: TLG 0013 032,bot
tlg0013,tlg033,HYMNI HOMERICI,HYMNI HOMERICI :: In Dioscuros :: TLG 0013 033,bot
tlg0013,tlg034,HYMNI HOMERICI,HYMNI HOMERICI :: Εἰς ξένους :: TLG 0013 034,tlg
tlg0014,tlg001,DEMOSTHENES,DEMOSTHENES :: Olynthiaca 1 :: TLG 0014 001,bot
tlg0014,tlg002,DEMOSTHENES,DEMOSTHENES :: Olynthiaca 2 :: TLG 0014 002,bot
tlg0014,tlg003,DEMOSTHENES,DEMOSTHENES :: Olynthiaca 3 :: TLG 0014 003,bot
tlg0014,tlg004,DEMOSTHENES,DEMOSTHENES :: Philippica 1 :: TLG 0014 004,bot
tlg0014,tlg005,DEMOSTHENES,DEMOSTHENES :: De pace :: TLG 0014 005,bot
tlg0014,tlg006,DEMOSTHENES,DEMOSTHENES :: Philippica 2 :: TLG 0014 006,bot
tlg0014,tlg007,DEMOSTHENES,DEMOSTHENES :: De Halonneso :: TLG 0014 007,bot
tlg0014,tlg008,DEMOSTHENES,DEMOSTHENES :: De Chersoneso :: TLG 0014 008,bot
tlg0014,tlg009,DEMOSTHENES,DEMOSTHENES :: Philippica 3 :: TLG 0014 009,bot
tlg0014,tlg010,DEMOSTHENES,DEMOSTHENES :: Philippica 4 [Sp.] :: TLG 0014 010,bot
tlg0014,tlg011,DEMOSTHENES,DEMOSTHENES :: In epistulam Philippi [Sp.] :: TLG 0014 011,bot
tlg0014,tlg012,DEMOSTHENES,DEMOSTHENES :: [Philippi] epistula :: TLG 0014 012,bot
tlg0014,tlg013,DEMOSTHENES,DEMOSTHENES :: Περὶ συντάξεως [Sp.] :: TLG 0014 013,bot
tlg0014,tlg014,DEMOSTHENES,DEMOSTHENES :: Περὶ τῶν συμμοριῶν :: TLG 0014 014,bot
tlg0014,tlg015,DEMOSTHENES,DEMOSTHENES :: De Rhodiorum libertate :: TLG 0014 015,bot
tlg0014,tlg016,DEMOSTHENES,DEMOSTHENES :: Pro Megalopolitanis :: TLG 0014 016,bot
tlg0014,tlg017,DEMOSTHENES,DEMOSTHENES :: Περὶ τῶν πρὸς Ἀλέξανδρον συνθηκῶν [Sp.] :: TLG 0014 017,bot
tlg0014,tlg018,DEMOSTHENES,DEMOSTHENES :: De corona :: TLG 0014 018,bot
tlg0014,tlg019,DEMOSTHENES,DEMOSTHENES :: De falsa legatione :: TLG 0014 019,bot
tlg0014,tlg020,DEMOSTHENES,DEMOSTHENES :: Adversus Leptinem :: TLG 0014 020,bot
tlg0014,tlg021,DEMOSTHENES,DEMOSTHENES :: In Midiam :: TLG 0014 021,bot
tlg0014,tlg022,DEMOSTHENES,DEMOSTHENES :: Adversus Androtionem :: TLG 0014 022,bot
tlg0014,tlg023,DEMOSTHENES,DEMOSTHENES :: In Aristocratem :: TLG 0014 023,bot
tlg0014,tlg024,DEMOSTHENES,DEMOSTHENES :: In Timocratem :: TLG 0014 024,bot
tlg0014,tlg025,DEMOSTHENES,DEMOSTHENES :: In Aristogitonem 1 :: TLG 0014 025,bot
tlg0014,tlg026,DEMOSTHENES,DEMOSTHENES :: In Aristogitonem 2 :: TLG 0014 026,bot
tlg0014,tlg027,DEMOSTHENES,DEMOSTHENES :: In Aphobum 1 :: TLG 0014 027,bot
tlg0014,tlg028,DEMOSTHENES,DEMOSTHENES :: In Aphobum 2 :: TLG 0014 028,bot
tlg0014,tlg029,DEMOSTHENES,DEMOSTHENES :: Contra Aphobum :: TLG 0014 029,bot
tlg0014,tlg030,DEMOSTHENES,DEMOSTHENES :: Contra Onetorem 1 :: TLG 0014 030,bot
tlg0014,tlg031,DEMOSTHENES,DEMOSTHENES :: Contra Onetorem 2 :: TLG 0014 031,bot
tlg0014,tlg032,DEMOSTHENES,DEMOSTHENES :: Contra Zenothemin :: TLG 0014 032,bot
tlg0014,tlg033,DEMOSTHENES,DEMOSTHENES :: Contra Apatourium [Sp.] :: TLG 0014 033,bot
tlg0014,tlg034,DEMOSTHENES,DEMOSTHENES :: Contra Phormionem :: TLG 0014 034,bot
tlg0014,tlg035,DEMOSTHENES,DEMOSTHENES :: Contra Lacritum [Sp.] :: TLG 0014 035,bot
tlg0014,tlg036,DEMOSTHENES,DEMOSTHENES :: Pro Phormione :: TLG 0014 036,bot
tlg0014,tlg037,DEMOSTHENES,DEMOSTHENES :: Contra Pantaenetum :: TLG 0014 037,bot
tlg0014,tlg038,DEMOSTHENES,DEMOSTHENES :: Contra Nausimachum et Xenopeithea :: TLG 0014 038,bot
tlg0014,tlg039,DEMOSTHENES,DEMOSTHENES :: Contra Boeotum 1 :: TLG 0014 039,bot
tlg0014,tlg040,DEMOSTHENES,DEMOSTHENES :: Contra Boeotum 2 [Sp.] :: TLG 0014 040,bot
tlg0014,tlg041,DEMOSTHENES,DEMOSTHENES :: Contra Spudiam :: TLG 0014 041,bot
tlg0014,tlg042,DEMOSTHENES,DEMOSTHENES :: Contra Phaenippum [Sp.] :: TLG 0014 042,bot
tlg0014,tlg043,DEMOSTHENES,DEMOSTHENES :: Contra Macartatum [Sp.] :: TLG 0014 043,bot
tlg0014,tlg044,DEMOSTHENES,DEMOSTHENES :: Contra Leocharem [Sp.] :: TLG 0014 044,bot
tlg0014,tlg045,DEMOSTHENES,DEMOSTHENES :: In Stephanum 1 :: TLG 0014 045,bot
tlg0014,tlg046,DEMOSTHENES,DEMOSTHENES :: In Stephanum 2 [Sp.] :: TLG 0014 046,bot
tlg0014,tlg047,DEMOSTHENES,DEMOSTHENES :: In Evergum et Mnesibulum [Sp.] :: TLG 0014 047,bot
tlg0014,tlg048,DEMOSTHENES,DEMOSTHENES :: In Olympiodorum [Sp.] :: TLG 0014 048,bot
tlg0014,tlg049,DEMOSTHENES,DEMOSTHENES :: Contra Timotheum [Sp.] :: TLG 0014 049,bot
tlg0014,tlg050,DEMOSTHENES,DEMOSTHENES :: Contra Polyclem [Sp.] :: TLG 0014 050,bot
tlg0014,tlg051,DEMOSTHENES,DEMOSTHENES :: De corona trierarchiae :: TLG 0014 051,bot
tlg0014,tlg052,DEMOSTHENES,DEMOSTHENES :: Contra Callippum [Sp.] :: TLG 0014 052,bot
tlg0014,tlg053,DEMOSTHENES,DEMOSTHENES :: Contra Nicostratum :: TLG 0014 053,bot
tlg0014,tlg054,DEMOSTHENES,DEMOSTHENES :: In Cononem :: TLG 0014 054,bot
tlg0014,tlg055,DEMOSTHENES,DEMOSTHENES :: Contra Calliclem :: TLG 0014 055,bot
tlg0014,tlg056,DEMOSTHENES,DEMOSTHENES :: In Dionysodorum [Sp.] :: TLG 0014 056,bot
tlg0014,tlg057,DEMOSTHENES,DEMOSTHENES :: Contra Eubulidem :: TLG 0014 057,bot
tlg0014,tlg058,DEMOSTHENES,DEMOSTHENES :: In Theocrinem [Sp.] :: TLG 0014 058,bot
tlg0014,tlg059,DEMOSTHENES,DEMOSTHENES :: In Neaeram [Sp.] :: TLG 0014 059,bot
tlg0014,tlg060,DEMOSTHENES,DEMOSTHENES :: Epitaphius :: TLG 0014 060,bot
tlg0014,tlg061,DEMOSTHENES,DEMOSTHENES :: Eroticus [Sp.] :: TLG 0014 061,bot
tlg0014,tlg062,DEMOSTHENES,DEMOSTHENES :: Exordia :: TLG 0014 062,bot
tlg0014,tlg063,DEMOSTHENES,DEMOSTHENES :: Epistulae :: TLG 0014 063,bot
tlg0014,tlg064,DEMOSTHENES,DEMOSTHENES :: Fragmenta :: TLG 0014 064,tlg
tlg0015,tlg001,HERODIANUS,HERODIANUS :: Ab excessu divi Marci :: TLG 0015 001,bot
tlg0016,tlg001,HERODOTUS,HERODOTUS :: Historiae :: TLG 0016 001,bot
tlg0017,tlg001,ISAEUS,ISAEUS :: De Cleonymo :: TLG 0017 001,bot
tlg0017,tlg002,ISAEUS,ISAEUS :: De Menecle :: TLG 0017 002,bot
tlg0017,tlg003,ISAEUS,ISAEUS :: De Pyrrho :: TLG 0017 003,bot
tlg0017,tlg004,ISAEUS,ISAEUS :: De Nicostrato :: TLG 0017 004,bot
tlg0017,tlg005,ISAEUS,ISAEUS :: De Dicaeogene :: TLG 0017 005,bot
tlg0017,tlg006,ISAEUS,ISAEUS :: De Philoctemone :: TLG 0017 006,bot
tlg0017,tlg007,ISAEUS,ISAEUS :: De Apollodoro :: TLG 0017 007,bot
tlg0017,tlg008,ISAEUS,ISAEUS :: De Cirone :: TLG 0017 008,bot
tlg0017,tlg009,ISAEUS,ISAEUS :: De Astyphilo :: TLG 0017 009,bot
tlg0017,tlg010,ISAEUS,ISAEUS :: De Aristarcho :: TLG 0017 010,bot
tlg0017,tlg011,ISAEUS,ISAEUS :: De Hagnia :: TLG 0017 011,bot
tlg0017,tlg012,ISAEUS,ISAEUS :: Pro Euphileto :: TLG 0017 012,bot
tlg0017,tlg013,ISAEUS,ISAEUS :: Fragmenta :: TLG 0017 013,tlg
tlg0018,tlg001,PHILO JUDAEUS,PHILO JUDAEUS :: De opificio mundi :: TLG 0018 001,bot
tlg0018,tlg002,PHILO JUDAEUS,PHILO JUDAEUS :: Legum allegoriarum libri i–iii :: TLG 0018 002,bot
tlg0018,tlg003,PHILO JUDAEUS,PHILO JUDAEUS :: De cherubim :: TLG 0018 003,bot
tlg0018,tlg004,PHILO JUDAEUS,PHILO JUDAEUS :: De sacrificiis Abelis et Caini :: TLG 0018 004,bot
tlg0018,tlg005,PHILO JUDAEUS,PHILO JUDAEUS :: Quod deterius potiori insidiari soleat :: TLG 0018 005,bot
tlg0018,tlg006,PHILO JUDAEUS,PHILO JUDAEUS :: De posteritate Caini :: TLG 0018 006,bot
tlg0018,tlg007,PHILO JUDAEUS,PHILO JUDAEUS :: De gigantibus :: TLG 0018 007,bot
tlg0018,tlg008,PHILO JUDAEUS,PHILO JUDAEUS :: Quod deus sit immutabilis :: TLG 0018 008,bot
tlg0018,tlg009,PHILO JUDAEUS,PHILO JUDAEUS :: De agricultura :: TLG 0018 009,bot
tlg0018,tlg010,PHILO JUDAEUS,PHILO JUDAEUS :: De plantatione :: TLG 0018 010,bot
tlg0018,tlg011,PHILO JUDAEUS,PHILO JUDAEUS :: De ebrietate :: TLG 0018 011,bot
tlg0018,tlg012,PHILO JUDAEUS,PHILO JUDAEUS :: De sobrietate :: TLG 0018 012,bot
tlg0018,tlg013,PHILO JUDAEUS,PHILO JUDAEUS :: De confusione linguarum :: TLG 0018 013,bot
tlg0018,tlg014,PHILO JUDAEUS,PHILO JUDAEUS :: De migratione Abrahami :: TLG 0018 014,bot
tlg0018,tlg015,PHILO JUDAEUS,PHILO JUDAEUS :: Quis rerum divinarum heres sit :: TLG 0018 015,bot
tlg0018,tlg016,PHILO JUDAEUS,PHILO JUDAEUS :: De congressu eruditionis gratia :: TLG 0018 016,bot
tlg0018,tlg017,PHILO JUDAEUS,PHILO JUDAEUS :: De fuga et inventione :: TLG 0018 017,bot
tlg0018,tlg018,PHILO JUDAEUS,PHILO JUDAEUS :: De mutatione nominum :: TLG 0018 018,bot
tlg0018,tlg019,PHILO JUDAEUS,PHILO JUDAEUS :: De somniis (lib. i–ii) :: TLG 0018 019,bot
tlg0018,tlg020,PHILO JUDAEUS,PHILO JUDAEUS :: De Abrahamo :: TLG 0018 020,bot
tlg0018,tlg021,PHILO JUDAEUS,PHILO JUDAEUS :: De Josepho :: TLG 0018 021,bot
tlg0018,tlg022,PHILO JUDAEUS,PHILO JUDAEUS :: De vita Mosis (lib. i–ii) :: TLG 0018 022,bot
tlg0018,tlg023,PHILO JUDAEUS,PHILO JUDAEUS :: De decalogo :: TLG 0018 023,bot
tlg0018,tlg024,PHILO JUDAEUS,PHILO JUDAEUS :: De specialibus legibus (lib. i–iv) :: TLG 0018 024,bot
tlg0018,tlg025,PHILO JUDAEUS,PHILO JUDAEUS :: De virtutibus :: TLG 0018 025,bot
tlg0018,tlg026,PHILO JUDAEUS,PHILO JUDAEUS :: De praemiis et poenis + De exsecrationibus :: TLG 0018 026,bot
tlg0018,tlg027,PHILO JUDAEUS,PHILO JUDAEUS :: Quod omnis probus liber sit :: TLG 0018 027,bot
tlg0018,tlg028,PHILO JUDAEUS,PHILO JUDAEUS :: De vita contemplativa :: TLG 0018 028,bot
tlg0018,tlg029,PHILO JUDAEUS,PHILO JUDAEUS :: De aeternitate mundi :: TLG 0018 029,bot
tlg0018,tlg030,PHILO JUDAEUS,PHILO JUDAEUS :: In Flaccum :: TLG 0018 030,bot
tlg0018,tlg031,PHILO JUDAEUS,PHILO JUDAEUS :: Legatio ad Gaium :: TLG 0018 031,bot
tlg0018,tlg032,PHILO JUDAEUS,PHILO JUDAEUS :: Hypothetica sive Apologia pro Judaeis :: TLG 0018 032,tlg
tlg0018,tlg033,PHILO JUDAEUS,PHILO JUDAEUS :: De providentia :: TLG 0018 033,tlg
tlg0018,tlg034,PHILO JUDAEUS,PHILO JUDAEUS :: Quaestiones in Genesim (fragmenta) :: TLG 0018 034,tlg
tlg0018,tlg035,PHILO JUDAEUS,PHILO JUDAEUS :: Quaestiones in Exodum (fragmenta) :: TLG 0018 035,tlg
tlg0018,tlg036,PHILO JUDAEUS,PHILO JUDAEUS :: De ebrietate ii :: TLG 0018 036,tlg
tlg0018,tlg038,PHILO JUDAEUS,PHILO JUDAEUS :: Περὶ ἀριθμῶν sive Ἀριθμητικά (fragmenta) :: TLG 0018 038,tlg
tlg0018,tlg039,PHILO JUDAEUS,PHILO JUDAEUS :: Fragmenta :: TLG 0018 039,tlg
tlg0018,tlg041,PHILO JUDAEUS,PHILO JUDAEUS :: De deo (P. Berol. inv. 17027) :: TLG 0018 041,tlg
tlg0018,tlg042,PHILO JUDAEUS,PHILO JUDAEUS :: Fragmenta incerti operis (P. Oxy. 18.2158) :: TLG 0018 042,tlg
tlg0019,tlg001,ARISTOPHANES,ARISTOPHANES :: Acharnenses :: TLG 0019 001,bot
tlg0019,tlg002,ARISTOPHANES,ARISTOPHANES :: Equites :: TLG 0019 002,bot
tlg0019,tlg003,ARISTOPHANES,ARISTOPHANES :: Nubes :: TLG 0019 003,bot
tlg0019,tlg004,ARISTOPHANES,ARISTOPHANES :: Vespae :: TLG 0019 004,bot
tlg0019,tlg005,ARISTOPHANES,ARISTOPHANES :: Pax :: TLG 0019 005,bot
tlg0019,tlg006,ARISTOPHANES,ARISTOPHANES :: Aves :: TLG 0019 006,bot
tlg0019,tlg007,ARISTOPHANES,ARISTOPHANES :: Lysistrata :: TLG 0019 007,bot
tlg0019,tlg008,ARISTOPHANES,ARISTOPHANES :: Thesmophoriazusae :: TLG 0019 008,bot
tlg0019,tlg009,ARISTOPHANES,ARISTOPHANES :: Ranae :: TLG 0019 009,bot
tlg0019,tlg010,ARISTOPHANES,ARISTOPHANES :: Ecclesiazusae :: TLG 0019 010,bot
tlg0019,tlg011,ARISTOPHANES,ARISTOPHANES :: Plutus :: TLG 0019 011,bot
tlg0019,tlg012,ARISTOPHANES,ARISTOPHANES :: Fragmenta :: TLG 0019 012,tlg
tlg0019,tlg013,ARISTOPHANES,ARISTOPHANES :: Fragmenta :: TLG 0019 013,tlg
tlg0019,tlg014,ARISTOPHANES,ARISTOPHANES :: Fragmenta :: TLG 0019 014,tlg
tlg0019,tlg015,ARISTOPHANES,ARISTOPHANES :: Fragmenta :: TLG 0019 015,tlg
tlg0019,tlg016,ARISTOPHANES,ARISTOPHANES :: Fragmenta :: TLG 0019 016,tlg
tlg0019,tlg017,ARISTOPHANES,ARISTOPHANES :: Fragmenta :: TLG 0019 017,tlg
tlg0019,tlg018,ARISTOPHANES,ARISTOPHANES :: Fragmenta :: TLG 0019 018,tlg
tlg0020,tlg001,HESIODUS,HESIODUS :: Theogonia :: TLG 0020 001,bot
tlg0020,tlg002,HESIODUS,HESIODUS :: Opera et dies :: TLG 0020 002,bot
tlg0020,tlg003,HESIODUS,HESIODUS :: Scutum :: TLG 0020 003,bot
tlg0020,tlg004,HESIODUS,HESIODUS :: Fragmenta :: TLG 0020 004,tlg
tlg0020,tlg005,HESIODUS,HESIODUS :: Testimonia :: TLG 0020 005,tlg
tlg0020,tlg006,HESIODUS,HESIODUS :: Fragmenta astronomica :: TLG 0020 006,tlg
tlg0020,tlg007,HESIODUS,HESIODUS :: Fragmenta :: TLG 0020 007,tlg
tlg0020,tlg008,HESIODUS,HESIODUS :: Fragmentum (ap. Maximum Tyrium) :: TLG 0020 008,tlg
tlg0022,tlg001,NICANDER,NICANDER :: Theriaca :: TLG 0022 001,bot
tlg0022,tlg002,NICANDER,NICANDER :: Alexipharmaca :: TLG 0022 002,bot
tlg0022,tlg003,NICANDER,NICANDER :: Fragmenta :: TLG 0022 003,tlg
tlg0022,tlg005,NICANDER,NICANDER :: Fragmenta :: TLG 0022 005,tlg
tlg0022,tlg006,NICANDER,NICANDER :: Epigrammata :: TLG 0022 006,tlg
tlg0023,tlg001,OPPIANUS,OPPIANUS :: Halieutica :: TLG 0023 001,bot
tlg0024,tlg001,OPPIANUS,OPPIANUS :: Cynegetica :: TLG 0024 001,bot
tlg0026,tlg001,AESCHINES,AESCHINES :: In Timarchum :: TLG 0026 001,bot
tlg0026,tlg002,AESCHINES,AESCHINES :: De falsa legatione :: TLG 0026 002,bot
tlg0026,tlg003,AESCHINES,AESCHINES :: In Ctesiphontem :: TLG 0026 003,bot
tlg0026,tlg004,AESCHINES,AESCHINES :: Epistulae [Sp.] :: TLG 0026 004,bot
tlg0027,tlg001,ANDOCIDES,ANDOCIDES :: De mysteriis :: TLG 0027 001,bot
tlg0027,tlg002,ANDOCIDES,ANDOCIDES :: De reditu suo :: TLG 0027 002,bot
tlg0027,tlg003,ANDOCIDES,ANDOCIDES :: De pace :: TLG 0027 003,bot
tlg0027,tlg004,ANDOCIDES,ANDOCIDES :: In Alcibiadem [Sp.] :: TLG 0027 004,bot
tlg0027,tlg005,ANDOCIDES,ANDOCIDES :: Fragmenta :: TLG 0027 005,tlg
tlg0028,tlg001,ANTIPHON,ANTIPHON :: In novercam :: TLG 0028 001,bot
tlg0028,tlg002,ANTIPHON,ANTIPHON :: Tetralogia 1 :: TLG 0028 002,bot
tlg0028,tlg003,ANTIPHON,ANTIPHON :: Tetralogia 2 :: TLG 0028 003,bot
tlg0028,tlg004,ANTIPHON,ANTIPHON :: Tetralogia 3 :: TLG 0028 004,bot
tlg0028,tlg005,ANTIPHON,ANTIPHON :: De caede Herodis :: TLG 0028 005,bot
tlg0028,tlg006,ANTIPHON,ANTIPHON :: De choreuta :: TLG 0028 006,bot
tlg0028,tlg007,ANTIPHON,ANTIPHON :: Fragmenta :: TLG 0028 007,tlg
tlg0028,tlg008,ANTIPHON,ANTIPHON :: Fragmenta :: TLG 0028 008,tlg
tlg0028,tlg009,ANTIPHON,ANTIPHON :: Fragmenta :: TLG 0028 009,tlg
tlg0029,tlg004,DINARCHUS,DINARCHUS :: In Demosthenem :: TLG 0029 004,bot
tlg0029,tlg005,DINARCHUS,DINARCHUS :: In Aristogitonem :: TLG 0029 005,bot
tlg0029,tlg006,DINARCHUS,DINARCHUS :: In Philoclem :: TLG 0029 006,bot
tlg0029,tlg007,DINARCHUS,DINARCHUS :: Fragmenta :: TLG 0029 007,tlg
tlg0029,tlg008,DINARCHUS,DINARCHUS :: Fragmenta incertae sedis :: TLG 0029 008,tlg
tlg0030,tlg001,HYPERIDES,HYPERIDES :: In Demosthenem :: TLG 0030 001,bot
tlg0030,tlg002,HYPERIDES,HYPERIDES :: Pro Lycophrone :: TLG 0030 002,bot
tlg0030,tlg003,HYPERIDES,HYPERIDES :: Pro Euxenippo :: TLG 0030 003,bot
tlg0030,tlg004,HYPERIDES,HYPERIDES :: In Philippidem :: TLG 0030 004,bot
tlg0030,tlg005,HYPERIDES,HYPERIDES :: In Athenogenem :: TLG 0030 005,bot
tlg0030,tlg006,HYPERIDES,HYPERIDES :: Epitaphius :: TLG 0030 006,bot
tlg0030,tlg007,HYPERIDES,HYPERIDES :: Fragmenta :: TLG 0030 007,tlg
tlg0031,tlg001,NOVUM TESTAMENTUM,NOVUM TESTAMENTUM :: Evangelium secundum Matthaeum :: TLG 0031 001,bot
tlg0031,tlg002,NOVUM TESTAMENTUM,NOVUM TESTAMENTUM :: Evangelium secundum Marcum :: TLG 0031 002,bot
tlg0031,tlg003,NOVUM TESTAMENTUM,NOVUM TESTAMENTUM :: Evangelium secundum Lucam :: TLG 0031 003,bot
